ti,tf,T,S,Archivo
1288,1288,1,-3.2192229999999995,20
1297,1297,1,-2.3648840000000177,20
1311,1311,1,-3.5709950000000106,20
1332,1333,2,-4.637597999999997,20
1337,1337,1,-2.419427000000013,20
1396,1396,1,-2.179940000000016,20
33,33,1,-1.4610339999999997,21
36,36,1,-2.238024000000001,21
38,38,1,-1.3247330000000002,21
218,218,1,-1.9967240000000004,21
274,274,1,-2.105632,21
381,381,1,-1.9318729999999995,21
442,442,1,-2.1771269999999987,21
544,544,1,-1.6967649999999992,21
576,576,1,-2.4330409999999993,21
604,604,1,-3.6024179999999966,21
671,671,1,-1.7255430000000018,21
708,708,1,-1.9472650000000016,21
722,722,1,-5.032129999999995,21
739,739,1,-1.932138000000002,21
745,746,2,-12.042812999999995,21
816,816,1,-2.307594999999992,21
859,860,2,-12.961931000000007,21
882,882,1,-4.693308999999999,21
896,897,2,-6.235530999999995,21
952,953,2,-11.140892999999991,21
1000,1000,1,-15.993231999999992,21
1002,1002,1,-2.1253879999999867,21
1036,1037,2,-7.538716999999991,21
1126,1127,2,-7.194506000000018,21
1166,1167,2,-6.238655000000023,21
1248,1248,1,-1.5795039999999858,21
1256,1256,1,-2.1460150000000056,21
1285,1285,1,-1.6106749999999863,21
1317,1317,1,-3.1506259999999884,21
1340,1340,1,-2.0114200000000153,21
1392,1392,1,-1.1685239999999908,21
1395,1395,1,-1.9873130000000003,21
1460,1460,1,-2.337506000000019,21
1527,1527,1,-1.6260540000000105,21
33,34,2,-3.908741000000001,22
37,38,2,-3.589943999999999,22
162,162,1,-1.5832540000000002,22
237,237,1,-2.3787190000000002,22
295,295,1,-2.0190020000000004,22
392,392,1,-1.8968969999999992,22
508,508,1,-1.7985509999999998,22
547,547,1,-2.2089669999999977,22
615,615,1,-1.3826119999999982,22
685,685,1,-1.4562669999999969,22
695,695,1,-1.929901000000001,22
709,709,1,-2.825992999999997,22
720,720,1,-5.571154,22
738,738,1,-2.0205330000000004,22
751,751,1,-2.1161030000000025,22
765,766,2,-5.106133,22
790,790,1,-10.501552000000004,22
802,802,1,-5.334919999999997,22
814,814,1,-8.160584999999998,22
873,873,1,-1.257316000000003,22
895,895,1,-3.2505469999999974,22
937,937,1,-2.157084999999995,22
952,952,1,-12.39955900000001,22
995,995,1,-1.4860809999999987,22
1025,1025,1,-2.059869000000006,22
1037,1038,2,-11.60806500000001,22
1059,1059,1,-2.2277559999999994,22
1067,1067,1,-2.1034549999999967,22
1093,1093,1,-1.7863209999999867,22
1137,1137,1,-1.944800000000015,22
1171,1172,2,-5.989472999999975,22
1192,1192,1,-1.6046829999999943,22
1211,1212,2,-4.253933999999987,22
1285,1285,1,-1.9326039999999978,22
1319,1319,1,-6.341819000000015,22
1423,1423,1,-1.6037350000000004,22
1455,1455,1,-1.7523140000000126,22
1496,1496,1,-2.815831000000003,22
38,38,1,-1.8094969999999986,23
162,162,1,-1.675333000000002,23
171,171,1,-1.905151,23
207,207,1,-1.8105820000000001,23
233,233,1,-2.072158999999999,23
282,282,1,-1.6854759999999978,23
316,316,1,-1.7306039999999996,23
502,502,1,-1.1891219999999976,23
572,572,1,-1.6693339999999992,23
584,584,1,-3.2733680000000014,23
694,694,1,-3.524338,23
705,706,2,-6.770330000000001,23
743,743,1,-7.668938999999995,23
754,754,1,-4.0567899999999995,23
758,758,1,-5.932518000000009,23
794,794,1,-2.605840999999998,23
799,799,1,-6.522499999999994,23
821,821,1,-2.5972030000000075,23
827,827,1,-7.186706999999998,23
910,910,1,-1.4915840000000031,23
917,918,2,-4.710661000000002,23
920,921,2,-6.73646500000001,23
943,943,1,-6.266344000000004,23
972,973,2,-13.985487000000006,23
1031,1031,1,-4.528070999999983,23
1103,1103,1,-2.4150239999999883,23
1162,1162,1,-3.6957100000000196,23
1165,1166,2,-5.763572000000011,23
1209,1209,1,-2.652809999999988,23
1212,1212,1,-3.1135089999999934,23
1269,1269,1,-2.1225760000000093,23
1300,1300,1,-1.9398619999999767,23
1318,1318,1,-4.004590000000007,23
1320,1320,1,-3.5845250000000135,23
1357,1357,1,-1.5286430000000166,23
1360,1360,1,-1.940492000000006,23
1382,1382,1,-2.6661279999999863,23
1391,1391,1,-2.595848999999987,23
1447,1447,1,-2.1600170000000105,23
1513,1513,1,-1.6205380000000105,23
32,32,1,-1.7005910000000002,24
35,38,4,-7.298988000000001,24
90,90,1,-1.4044820000000016,24
149,149,1,-2.1929900000000018,24
263,263,1,-1.687698000000001,24
430,430,1,-1.2192299999999996,24
471,471,1,-2.3211879999999994,24
600,600,1,-1.8819420000000022,24
637,637,1,-2.5493359999999967,24
644,644,1,-2.404325,24
699,699,1,-3.1570140000000038,24
741,741,1,-6.128509999999999,24
766,766,1,-1.8845480000000023,24
777,777,1,-1.9251640000000023,24
780,780,1,-2.5481200000000044,24
796,796,1,-2.666760999999994,24
801,801,1,-6.920244000000011,24
807,807,1,-3.175352999999987,24
815,815,1,-7.703817999999998,24
873,873,1,-1.9898740000000004,24
890,890,1,-1.842219,24
894,894,1,-14.551525999999996,24
914,914,1,-3.662403999999995,24
940,940,1,-1.548017999999999,24
946,946,1,-2.155266999999995,24
998,998,1,-7.016431000000011,24
1000,1000,1,-3.3660969999999963,24
1062,1062,1,-2.401728999999989,24
1074,1075,2,-5.634638999999993,24
1130,1130,1,-2.5958610000000135,24
1160,1160,1,-6.325402999999994,24
1169,1170,2,-7.095497999999992,24
1208,1208,1,-2.5788279999999872,24
1276,1276,1,-3.730064999999996,24
1308,1308,1,-1.4253649999999993,24
1422,1422,1,-2.029615000000007,24
1488,1488,1,-1.125501000000014,24
1498,1498,1,-1.799330000000026,24
35,35,1,-1.6866749999999993,25
37,38,2,-5.009585999999999,25
178,178,1,-1.891802000000002,25
244,244,1,-1.9025919999999985,25
484,484,1,-1.7288999999999994,25
495,495,1,-2.332387999999998,25
552,552,1,-2.0637989999999995,25
614,614,1,-2.2981370000000005,25
709,709,1,-7.081294,25
745,745,1,-2.4113179999999943,25
757,757,1,-2.6790790000000015,25
760,760,1,-5.013647999999996,25
769,769,1,-1.7868670000000009,25
779,779,1,-2.523906999999994,25
814,814,1,-7.162096000000005,25
826,826,1,-2.185863999999995,25
895,895,1,-3.3162910000000068,25
905,905,1,-8.880246999999997,25
922,922,1,-3.8950519999999926,25
949,949,1,-3.454999000000001,25
958,958,1,-6.917670999999999,25
979,979,1,-3.414270000000002,25
1013,1013,1,-2.1351650000000006,25
1037,1037,1,-10.366539000000003,25
1080,1081,2,-10.17607700000002,25
1125,1125,1,-1.894301999999982,25
1141,1141,1,-6.250276999999983,25
1165,1165,1,-1.5424830000000043,25
1177,1177,1,-1.7831759999999974,25
1185,1186,2,-5.131946999999997,25
1247,1247,1,-2.2141929999999945,25
1257,1257,1,-2.5573870000000056,25
1342,1342,1,-1.9806990000000155,25
1415,1415,1,-1.8952820000000088,25
1441,1441,1,-1.5052919999999972,25
1445,1445,1,-1.5971930000000043,25
26,26,1,-1.5234139999999998,26
29,29,1,-2.304998000000001,26
33,34,2,-3.643877,26
37,37,1,-2.2455859999999994,26
274,274,1,-1.7085439999999998,26
277,277,1,-1.720329999999997,26
503,503,1,-2.7673720000000017,26
530,530,1,-1.950023999999999,26
632,632,1,-1.9406210000000002,26
636,636,1,-1.8480719999999948,26
669,669,1,-2.9279380000000046,26
691,691,1,-3.04007,26
723,723,1,-3.1301109999999994,26
751,752,2,-6.305902000000003,26
789,789,1,-2.022582,26
810,810,1,-5.603662,26
856,856,1,-2.941730000000007,26
858,858,1,-3.5732560000000007,26
865,866,2,-5.413248999999993,26
894,895,2,-3.848303999999999,26
981,981,1,-4.406493999999995,26
996,996,1,-5.905170999999996,26
1012,1012,1,-1.3685650000000038,26
1015,1015,1,-4.8250659999999925,26
1044,1044,1,-1.5004470000000083,26
1048,1048,1,-2.3218880000000013,26
1065,1065,1,-1.9002400000000108,26
1076,1076,1,-5.328190000000006,26
1116,1116,1,-1.5210710000000063,26
1122,1122,1,-2.359084999999993,26
1172,1172,1,-6.393197999999984,26
1208,1208,1,-1.5810960000000023,26
1214,1214,1,-3.245699000000002,26
1222,1222,1,-2.6878130000000056,26
1236,1236,1,-3.2766320000000064,26
1290,1291,2,-5.732471000000004,26
1355,1355,1,-2.587005000000005,26
1371,1371,1,-4.91077199999998,26
1385,1385,1,-1.9708020000000204,26
1487,1487,1,-1.7822189999999978,26
34,35,2,-4.914105000000001,27
38,38,1,-3.542045999999999,27
75,75,1,-2.1246919999999996,27
271,271,1,-2.399473999999998,27
334,334,1,-2.454829,27
525,525,1,-1.7122589999999995,27
665,665,1,-2.515467000000001,27
683,684,2,-6.074221999999999,27
720,720,1,-1.4876429999999985,27
768,768,1,-2.1706860000000034,27
775,775,1,-8.479019000000001,27
793,793,1,-5.262768999999999,27
828,829,2,-6.718879000000001,27
854,854,1,-2.942235000000011,27
869,869,1,-1.9736510000000038,27
872,873,2,-5.597587000000004,27
880,880,1,-2.155994000000007,27
913,913,1,-1.8267060000000015,27
931,931,1,-4.963403999999997,27
951,952,2,-16.868241999999995,27
980,980,1,-2.586164999999994,27
990,990,1,-1.4860649999999964,27
997,997,1,-8.208718000000005,27
1022,1022,1,-1.6165570000000002,27
1046,1047,2,-6.317650999999998,27
1074,1074,1,-4.822458999999981,27
1076,1076,1,-2.2008769999999913,27
1097,1098,2,-9.233986000000016,27
1127,1127,1,-5.277017999999998,27
1167,1167,1,-2.2277620000000127,27
1267,1267,1,-2.2551009999999962,27
1333,1333,1,-4.1146710000000155,27
1336,1337,2,-5.935673000000008,27
1390,1390,1,-1.273415,27
1456,1456,1,-1.9245479999999873,27
1529,1529,1,-1.4774069999999995,27
33,33,1,-2.4008330000000004,28
36,36,1,-3.682499999999999,28
38,38,1,-3.684968999999999,28
113,113,1,-2.705356000000002,28
154,154,1,-1.9475100000000012,28
226,226,1,-2.1680540000000015,28
318,318,1,-1.5209250000000019,28
533,533,1,-1.200762000000001,28
601,601,1,-1.6522919999999992,28
604,604,1,-1.193399000000003,28
640,640,1,-1.6888310000000004,28
649,649,1,-2.0171029999999988,28
677,677,1,-2.407227000000006,28
787,787,1,-2.6792540000000002,28
794,795,2,-11.165334000000001,28
817,817,1,-4.176650000000009,28
832,833,2,-8.350712999999999,28
889,889,1,-7.530864000000008,28
908,908,1,-2.228185999999994,28
943,943,1,-5.246803,28
945,946,2,-6.294465000000002,28
975,975,1,-4.498260000000002,28
980,980,1,-2.8069869999999923,28
1005,1005,1,-3.013447999999997,28
1022,1022,1,-5.102035000000001,28
1039,1039,1,-2.947147000000001,28
1059,1059,1,-3.1141059999999925,28
1067,1067,1,-2.7783310000000085,28
1112,1112,1,-1.363382999999999,28
1163,1163,1,-1.4798729999999978,28
1194,1196,3,-5.579115000000002,28
1204,1204,1,-3.6741779999999835,28
1207,1207,1,-1.9916029999999978,28
1248,1248,1,-2.6466240000000028,28
1278,1278,1,-2.240505999999982,28
1312,1312,1,-5.502656000000002,28
1356,1356,1,-2.003617999999989,28
30,30,1,-2.011247000000001,29
37,38,2,-7.416491000000001,29
137,137,1,-1.9846279999999972,29
316,316,1,-2.8185649999999995,29
464,464,1,-1.8501800000000017,29
565,565,1,-1.9621159999999982,29
580,580,1,-1.7130340000000004,29
584,584,1,-3.827394999999999,29
587,587,1,-1.8125670000000014,29
615,615,1,-2.0668330000000026,29
628,628,1,-2.393326000000002,29
678,679,2,-4.216454999999996,29
688,688,1,-1.703589000000001,29
744,744,1,-3.028070999999997,29
748,748,1,-5.618957000000002,29
773,773,1,-2.894404999999999,29
775,775,1,-1.810069999999996,29
815,815,1,-9.952647000000006,29
843,843,1,-1.7952939999999984,29
855,856,2,-9.773531999999989,29
884,884,1,-1.9867650000000054,29
899,899,1,-2.672580999999994,29
911,911,1,-3.3169320000000084,29
913,913,1,-2.678615999999991,29
963,963,1,-3.326043999999996,29
975,975,1,-1.8230750000000029,29
1001,1002,2,-8.856551999999994,29
1021,1021,1,-9.728819000000001,29
1034,1035,2,-10.409797999999995,29
1071,1072,2,-6.089495999999997,29
1114,1117,4,-7.324186999999995,29
1139,1139,1,-4.94623900000002,29
1174,1174,1,-1.6318589999999915,29
1255,1255,1,-1.3366149999999948,29
1273,1273,1,-1.9786789999999996,29
1288,1288,1,-2.465372000000002,29
1349,1349,1,-1.4378119999999797,29
1381,1381,1,-2.0873499999999865,29
35,35,1,-1.7879489999999993,30
152,152,1,-1.5964160000000014,30
444,444,1,-1.741183000000003,30
502,502,1,-1.5484660000000012,30
609,609,1,-4.622902,30
620,620,1,-2.4068260000000024,30
623,623,1,-2.460813999999999,30
656,656,1,-1.131018999999995,30
706,706,1,-2.3200339999999997,30
710,710,1,-2.8865140000000054,30
758,758,1,-1.6644170000000003,30
776,776,1,-5.048403999999998,30
784,784,1,-2.197987999999995,30
818,818,1,-7.483168999999997,30
828,828,1,-9.458791999999988,30
848,848,1,-5.315840999999992,30
880,880,1,-1.5987520000000046,30
921,921,1,-2.914436000000009,30
962,962,1,-6.2903089999999935,30
975,977,3,-7.30852999999999,30
1000,1000,1,-3.2320899999999995,30
1009,1009,1,-1.8877750000000049,30
1015,1016,2,-6.834149999999994,30
1040,1040,1,-1.8606379999999945,30
1045,1045,1,-5.085887999999983,30
1048,1048,1,-2.3915999999999826,30
1079,1079,1,-4.125445000000013,30
1095,1095,1,-6.614350999999999,30
1128,1128,1,-2.6076260000000104,30
1141,1141,1,-2.234499999999997,30
1168,1168,1,-1.464979999999997,30
1177,1177,1,-1.5102409999999793,30
1193,1194,2,-3.1851749999999868,30
1210,1210,1,-2.0863200000000006,30
1259,1259,1,-2.7440630000000112,30
1290,1290,1,-2.9096540000000175,30
1317,1317,1,-1.5056730000000016,30
1348,1349,2,-6.70381900000001,30
1398,1398,1,-2.322827999999987,30
1485,1485,1,-1.8079470000000128,30
1502,1502,1,-1.7926760000000002,30
25,25,1,-1.6837470000000003,31
31,31,1,-1.5315960000000004,31
33,33,1,-1.8672590000000007,31
35,35,1,-2.4008529999999997,31
37,38,2,-4.713073999999999,31
230,230,1,-2.198505000000001,31
271,271,1,-2.1920879999999983,31
350,350,1,-1.8313670000000002,31
508,508,1,-1.4805879999999974,31
596,596,1,-4.647305000000003,31
614,614,1,-1.9880989999999983,31
653,653,1,-2.5542119999999997,31
703,703,1,-2.5468559999999982,31
788,788,1,-1.6366469999999964,31
791,791,1,-4.779151999999996,31
841,841,1,-3.0134919999999994,31
854,855,2,-28.183723000000008,31
891,893,3,-16.105211999999995,31
944,944,1,-1.763056000000006,31
972,973,2,-11.993714999999995,31
985,985,1,-5.693888000000001,31
1003,1003,1,-2.6921940000000006,31
1076,1076,1,-11.528317999999985,31
1138,1138,1,-2.0839549999999747,31
1181,1181,1,-2.027075999999994,31
1188,1189,2,-11.318432999999999,31
1224,1224,1,-2.1436259999999834,31
1321,1321,1,-2.532656000000003,31
1323,1323,1,-1.5382549999999924,31
1430,1430,1,-1.9103079999999864,31
1489,1489,1,-1.6132110000000068,31
33,33,1,-2.7431019999999995,32
37,37,1,-2.8273740000000007,32
223,223,1,-1.0181049999999985,32
227,227,1,-1.296475000000001,32
294,294,1,-1.5964279999999995,32
299,299,1,-1.5439250000000015,32
303,303,1,-1.6014400000000002,32
377,377,1,-2.474639,32
429,429,1,-1.3461710000000018,32
442,442,1,-1.6502900000000018,32
527,527,1,-2.2801519999999975,32
598,598,1,-1.3695720000000016,32
641,641,1,-4.760241000000001,32
645,645,1,-1.805029999999995,32
701,702,2,-6.846458999999996,32
720,720,1,-2.792929000000001,32
736,736,1,-1.7228100000000026,32
762,762,1,-1.600293999999998,32
781,781,1,-4.0107849999999985,32
789,789,1,-2.3663960000000017,32
805,805,1,-4.125769000000005,32
825,825,1,-1.4294689999999974,32
833,833,1,-6.3631910000000005,32
873,873,1,-8.105128999999991,32
888,888,1,-1.7587819999999965,32
904,905,2,-7.179839000000001,32
914,914,1,-2.360968999999997,32
955,955,1,-1.8807950000000062,32
989,989,1,-2.9846859999999964,32
1023,1023,1,-4.020771999999994,32
1032,1032,1,-1.7505769999999927,32
1087,1087,1,-4.997681,32
1149,1149,1,-10.48431500000001,32
1159,1159,1,-1.725654999999989,32
1256,1256,1,-2.060153999999983,32
1405,1405,1,-2.0655020000000093,32
32,32,1,-1.7617550000000008,33
35,35,1,-1.835393999999999,33
37,38,2,-4.8704329999999985,33
73,73,1,-1.3469610000000003,33
192,192,1,-1.2844969999999982,33
302,302,1,-1.5173960000000015,33
316,316,1,-1.5027940000000015,33
395,395,1,-1.6149699999999996,33
435,435,1,-1.75103,33
555,555,1,-2.028195,33
570,570,1,-1.9693900000000006,33
589,589,1,-2.1140860000000004,33
668,668,1,-1.7630490000000023,33
683,683,1,-4.377679999999998,33
717,717,1,-2.9713199999999986,33
732,732,1,-2.6492310000000003,33
767,769,3,-14.321850999999995,33
805,805,1,-2.697407999999996,33
832,833,2,-5.315099000000004,33
847,847,1,-4.305588999999998,33
892,892,1,-2.0290530000000047,33
924,924,1,-2.14604700000001,33
938,938,1,-5.280716999999996,33
968,968,1,-3.178361999999993,33
994,994,1,-2.2365669999999938,33
997,997,1,-4.442420000000013,33
1000,1001,2,-11.854216000000008,33
1033,1033,1,-3.0737670000000037,33
1046,1047,2,-4.109984999999995,33
1071,1071,1,-1.9525160000000028,33
1098,1098,1,-1.4998549999999966,33
1103,1103,1,-2.6524880000000053,33
1181,1182,2,-6.336978999999985,33
1191,1191,1,-3.249798999999996,33
1259,1259,1,-1.715344999999985,33
1263,1264,2,-5.90142800000001,33
1309,1309,1,-1.675910000000016,33
1325,1325,1,-1.9780749999999898,33
1382,1382,1,-2.2941199999999924,33
1422,1422,1,-2.791560000000004,33
1497,1497,1,-1.4514499999999941,33
1527,1527,1,-1.6094380000000115,33
32,33,2,-4.081098000000001,34
38,38,1,-2.3284650000000013,34
64,64,1,-1.6572570000000013,34
74,74,1,-2.0899929999999998,34
90,90,1,-2.265850999999998,34
173,173,1,-1.6346209999999992,34
211,211,1,-2.3753659999999996,34
320,320,1,-1.5593339999999998,34
401,401,1,-1.711396999999998,34
434,434,1,-1.3948350000000005,34
455,455,1,-1.8713239999999978,34
468,468,1,-2.0612579999999987,34
578,578,1,-1.7076710000000013,34
629,630,2,-4.173114999999996,34
641,641,1,-2.169314,34
673,673,1,-1.7212630000000004,34
684,684,1,-2.218968000000004,34
688,688,1,-3.3342679999999945,34
726,726,1,-1.717418000000002,34
778,779,2,-4.133144999999999,34
782,782,1,-1.943002000000007,34
784,784,1,-2.0220119999999895,34
790,790,1,-3.4064070000000015,34
872,872,1,-4.210187999999988,34
906,907,2,-8.100105999999997,34
916,916,1,-4.362581000000006,34
933,934,2,-12.810541,34
969,969,1,-2.229174999999998,34
977,978,2,-7.8336730000000045,34
1018,1018,1,-4.541142999999991,34
1073,1074,2,-19.205347999999987,34
1144,1144,1,-1.889823999999976,34
1160,1160,1,-2.273088999999999,34
1171,1172,2,-6.606749000000008,34
1244,1244,1,-5.319434999999999,34
1262,1262,1,-1.7649220000000128,34
1318,1318,1,-2.522076999999996,34
1404,1404,1,-1.6622779999999864,34
34,34,1,-2.2159940000000002,35
36,38,3,-7.697335999999998,35
71,71,1,-2.969287999999999,35
99,99,1,-1.4315430000000013,35
136,136,1,-1.3331029999999977,35
173,173,1,-1.8741249999999994,35
257,257,1,-1.310580999999999,35
337,337,1,-1.3731240000000007,35
348,348,1,-1.367004999999999,35
440,440,1,-2.1047909999999987,35
508,508,1,-1.4287329999999976,35
564,564,1,-1.6833789999999986,35
643,643,1,-1.609182000000004,35
645,645,1,-1.6168779999999998,35
718,718,1,-2.054639999999999,35
720,720,1,-3.8492260000000016,35
755,755,1,-3.283247000000003,35
819,819,1,-7.833649999999999,35
838,838,1,-3.514775,35
847,847,1,-16.998716,35
876,876,1,-2.0371749999999906,35
942,942,1,-6.930961999999994,35
950,950,1,-2.4865450000000067,35
979,979,1,-3.9293799999999948,35
990,990,1,-5.965283999999997,35
1016,1016,1,-2.092840999999993,35
1029,1029,1,-1.8258650000000074,35
1041,1042,2,-9.69685299999999,35
1080,1080,1,-2.114247000000006,35
1130,1130,1,-1.6087040000000172,35
1161,1161,1,-1.257234000000011,35
1166,1166,1,-1.3336239999999862,35
1177,1177,1,-1.5948800000000176,35
1179,1179,1,-4.274979000000002,35
1196,1196,1,-6.048886999999979,35
1283,1283,1,-1.6804150000000107,35
1298,1298,1,-1.76256699999999,35
1342,1342,1,-2.849242000000004,35
1483,1483,1,-2.1563759999999945,35
30,30,1,-1.9782459999999995,36
35,35,1,-1.8514879999999998,36
37,38,2,-5.486626000000001,36
192,192,1,-2.399311000000001,36
321,321,1,-2.4635389999999973,36
379,379,1,-1.5071200000000005,36
508,508,1,-1.5845890000000011,36
510,510,1,-1.719303,36
534,534,1,-1.906011000000003,36
636,636,1,-1.6351299999999966,36
659,659,1,-1.7244719999999987,36
675,675,1,-2.0151910000000015,36
693,694,2,-7.942436000000001,36
782,782,1,-4.986254000000002,36
809,810,2,-9.353939999999994,36
841,841,1,-1.8555630000000036,36
847,847,1,-5.038803999999999,36
850,850,1,-2.3059009999999915,36
870,870,1,-6.880488999999997,36
879,879,1,-1.7271860000000032,36
914,914,1,-1.9032429999999891,36
916,916,1,-2.259571000000008,36
1015,1015,1,-2.4652069999999924,36
1020,1020,1,-2.3993740000000088,36
1043,1043,1,-2.415036999999998,36
1047,1047,1,-4.823927999999995,36
1052,1052,1,-6.118019000000004,36
1108,1108,1,-1.9810909999999922,36
1116,1116,1,-2.2521650000000193,36
1180,1181,2,-5.686946000000006,36
1210,1210,1,-2.0214339999999993,36
1277,1277,1,-1.9846220000000017,36
1302,1302,1,-1.6712190000000078,36
1314,1314,1,-3.441068999999999,36
1361,1361,1,-3.570307999999983,36
1387,1387,1,-1.2912609999999916,36
1415,1415,1,-1.9060860000000162,36
1419,1419,1,-1.7604340000000036,36
34,34,1,-1.8350050000000007,37
36,38,3,-7.038500999999998,37
109,109,1,-1.2540460000000024,37
111,111,1,-1.3145500000000006,37
212,212,1,-1.4624120000000005,37
269,269,1,-1.104111999999997,37
353,353,1,-1.243392,37
384,384,1,-2.2665900000000008,37
489,489,1,-1.811192000000002,37
506,506,1,-1.7126319999999993,37
